Draft Year,First Season,Draft Pick,Name,College,Team Drafted,Total,1st Year,2nd Year,3rd Year Option,MIN_S1,MIN_S2,PTS_S1,PTS_S2,AST_S1,AST_S2,REB_S1,REB_S2,STL_S1,STL_S2,FG3M_S1,FG3M_S2,FG3A_S1,FG3A_S2,FTM_S1,FTM_S2,FTA_S1,FTA_S2,FGM_S1,FGM_S2,FGA_S1,FGA_S2,cap_space_s1,cap_alloc_s1,cap_space_s2,cap_alloc_s2
2018,2018-2019,28,Jacob Evans,Cincinnati,GSW,"$9,228,703 ","$1,644,240 ","$1,925,880 ","$2,017,320 ",204.0,414.0,40.0,128.0,23.0,31.0,25.0,41.0,5.0,11.0,4.0,13.0,15.0,38.0,0.0,25.0,1.0,29.0,18.0,45.0,53.0,133.0,-52718831.0,154587831.0,-28863598.0,138003598.0
2018,2018-2019,29,Dzanan Musa,,BRK,"$9,161,694 ","$1,632,240 ","$1,911,600 ","$2,002,800 ",39.0,487.0,19.0,192.0,2.0,43.0,5.0,86.0,2.0,15.0,1.0,19.0,10.0,78.0,0.0,45.0,2.0,60.0,9.0,64.0,22.0,172.0,-26925955.0,128794955.0,-10007447.0,119147447.0
2018,2018-2019,30,Omari Spellman,Villanova,ATL,"$9,095,405 ","$1,620,480 ","$1,897,800 ","$1,988,280 ",805.0,886.0,272.0,370.0,47.0,47.0,194.0,219.0,26.0,33.0,44.0,43.0,128.0,110.0,32.0,73.0,45.0,92.0,98.0,127.0,244.0,295.0,-1703575.0,103572575.0,-3202555.0,112342555.0
2019,2019-2020,1,Zion Williamson,Duke,NOP,"$44,271,137 ","$9,757,440 ","$10,245,480 ","$10,733,400 ",668.0,2026.0,540.0,1647.0,50.0,226.0,150.0,441.0,16.0,57.0,6.0,10.0,14.0,34.0,114.0,369.0,178.0,529.0,210.0,634.0,360.0,1037.0,-8486046.0,117626046.0,-23476252.0,132616252.0
2019,2019-2020,2,Ja Morant,Murray State,MEM,"$39,619,840 ","$8,730,240 ","$9,166,800 ","$9,603,360 ",2074.0,2053.0,1193.0,1204.0,488.0,465.0,259.0,252.0,58.0,57.0,60.0,73.0,179.0,241.0,239.0,271.0,308.0,372.0,447.0,430.0,937.0,957.0,-23704749.0,132844749.0,-25105326.0,134245326.0
2019,2019-2020,3,RJ Barrett,Duke,NYK,"$35,596,275 ","$7,839,960 ","$8,231,760 ","$8,623,920 ",1704.0,2511.0,803.0,1264.0,143.0,217.0,279.0,414.0,55.0,53.0,63.0,124.0,197.0,309.0,156.0,206.0,254.0,276.0,292.0,467.0,727.0,1060.0,-915762.0,110055762.0,7170121.0,101969879.0
2019,2019-2020,4,De'Andre Hunter,Virginia,LAL,"$32,101,641 ","$7,068,360 ","$7,422,000 ","$7,775,400 ",2018.0,678.0,778.0,344.0,112.0,44.0,286.0,110.0,44.0,19.0,108.0,31.0,304.0,95.0,110.0,73.0,144.0,85.0,280.0,120.0,683.0,248.0,-13583507.0,122723507.0,-29404305.0,138544305.0
2019,2019-2020,5,Darius Garland,Vanderbilt,CLE,"$29,083,315 ","$6,400,920 ","$6,720,720 ","$7,040,880 ",1824.0,1790.0,728.0,941.0,229.0,329.0,111.0,129.0,42.0,66.0,105.0,105.0,296.0,266.0,63.0,112.0,72.0,132.0,280.0,362.0,699.0,802.0,-26135863.0,135275863.0,-17387288.0,126527288.0
2019,2019-2020,6,Jarrett Culver,Texas Tech,PHO,"$26,422,143 ","$5,813,640 ","$6,104,280 ","$6,395,160 ",1506.0,499.0,580.0,180.0,110.0,24.0,212.0,104.0,57.0,17.0,66.0,13.0,221.0,53.0,54.0,29.0,117.0,48.0,230.0,69.0,569.0,168.0,-11997310.0,121137310.0,-21145572.0,130285572.0
2019,2019-2020,7,Coby White,UNC,CHI,"$24,131,515 ","$5,307,120 ","$5,572,680 ","$5,837,760 ",1674.0,2156.0,859.0,1041.0,175.0,328.0,230.0,284.0,49.0,38.0,133.0,163.0,376.0,454.0,102.0,128.0,129.0,142.0,312.0,375.0,792.0,902.0,-4068742.0,113208742.0,-18925350.0,128065350.0
2019,2019-2020,8,Jaxson Hayes,Texas,ATL,"$22,118,492 ","$4,862,040 ","$5,105,160 ","$5,348,280 ",1080.0,964.0,472.0,449.0,56.0,35.0,259.0,257.0,26.0,25.0,1.0,6.0,4.0,14.0,123.0,93.0,190.0,120.0,174.0,175.0,259.0,280.0,-3202555.0,112342555.0,-7555055.0,116695055.0
2019,2019-2020,9,Rui Hachimura,Gonzaga,WAS,"$20,341,348 ","$4,469,160 ","$4,692,840 ","$4,916,160 ",1444.0,1797.0,649.0,789.0,87.0,82.0,294.0,312.0,37.0,44.0,25.0,45.0,87.0,137.0,116.0,124.0,140.0,161.0,254.0,310.0,545.0,648.0,-25389412.0,134529412.0,-51632292.0,160772292.0
2019,2019-2020,10,Cam Reddish,Duke,ATL,"$19,328,334 ","$4,245,720 ","$4,458,000 ","$4,670,160 ",1551.0,750.0,610.0,292.0,87.0,35.0,216.0,104.0,62.0,33.0,83.0,33.0,250.0,126.0,101.0,67.0,126.0,82.0,213.0,96.0,554.0,263.0,-3202555.0,112342555.0,-7555055.0,116695055.0
2019,2019-2020,11,Cameron Johnson,UNC,MIN,"$18,593,499 ","$4,033,440 ","$4,235,160 ","$4,437,000 ",1255.0,1437.0,504.0,573.0,69.0,86.0,187.0,199.0,36.0,37.0,106.0,117.0,272.0,335.0,46.0,50.0,57.0,59.0,176.0,203.0,405.0,483.0,-27108239.0,136248239.0,-50055461.0,159195461.0
2019,2019-2020,12,P.J. Washington,Kentucky,CHO,"$17,878,995 ","$3,831,840 ","$4,023,600 ","$4,215,120 ",1759.0,1954.0,710.0,824.0,123.0,161.0,316.0,418.0,51.0,69.0,86.0,112.0,230.0,290.0,88.0,108.0,136.0,145.0,268.0,302.0,589.0,686.0,-18172849.0,127312849.0,2005930.0,107134070.0
2019,2019-2020,13,Tyler Herro,Kentucky,MIA,"$17,188,836 ","$3,640,200 ","$3,822,240 ","$4,004,280 ",1508.0,1635.0,743.0,815.0,121.0,184.0,224.0,268.0,34.0,35.0,116.0,107.0,298.0,297.0,87.0,94.0,100.0,117.0,270.0,307.0,631.0,699.0,-29619297.0,138759297.0,-26432405.0,135572405.0
2019,2019-2020,14,Romeo Langford,Indiana,BOS,"$16,528,217 ","$3,458,400 ","$3,631,200 ","$3,804,360 ",370.0,283.0,79.0,56.0,13.0,13.0,41.0,35.0,8.0,6.0,5.0,5.0,27.0,18.0,18.0,9.0,25.0,12.0,28.0,21.0,80.0,59.0,-19124668.0,128264668.0,-59410487.0,168550487.0
2019,2019-2020,15,Sekou Doumbouya,,DET,"$15,887,971 ","$3,285,120 ","$3,449,400 ","$3,613,680 ",754.0,869.0,243.0,285.0,19.0,47.0,118.0,143.0,20.0,24.0,28.0,26.0,98.0,115.0,31.0,45.0,46.0,64.0,92.0,107.0,236.0,282.0,-26875378.0,136015378.0,-5873466.0,115013466.0
2019,2019-2020,16,Chuma Okeke,Auburn,ORL,"$15,098,193 ","$3,121,080 ","$3,277,080 ","$3,433,320 ",1133.0,1749.0,349.0,605.0,101.0,118.0,181.0,347.0,48.0,97.0,49.0,118.0,141.0,371.0,30.0,55.0,40.0,65.0,135.0,216.0,324.0,575.0,-9758403.0,118898403.0,-14578175.0,126992175.0
2019,2019-2020,17,Nickeil Alexander-Walker,Virginia Tech,BRK,"$14,349,113 ","$2,964,840 ","$3,113,160 ","$3,261,480 ",591.0,1007.0,267.0,508.0,89.0,102.0,84.0,144.0,17.0,47.0,46.0,76.0,133.0,219.0,25.0,48.0,37.0,66.0,98.0,192.0,266.0,458.0,-10007447.0,119147447.0,-21627745.0,130767745.0
2019,2019-2020,18,Goga Bitadze,,IND,"$13,638,019 ","$2,816,760 ","$2,957,520 ","$3,098,400 ",471.0,561.0,172.0,231.0,23.0,37.0,106.0,150.0,10.0,9.0,8.0,20.0,42.0,79.0,24.0,45.0,33.0,61.0,70.0,83.0,150.0,194.0,-5451944.0,114591944.0,-19865732.0,129005732.0
2019,2019-2020,19,Luka Samanic,,SAS,"$13,030,303 ","$2,689,920 ","$2,824,320 ","$2,959,080 ",48.0,308.0,16.0,122.0,6.0,15.0,10.0,68.0,0.0,8.0,3.0,12.0,8.0,43.0,3.0,16.0,4.0,29.0,5.0,47.0,16.0,105.0,-29077953.0,138217953.0,-41010620.0,150150620.0
2019,2019-2020,20,Matisse Thybulle,Washington,BOS,"$12,513,127 ","$2,582,160 ","$2,711,280 ","$2,840,160 ",1287.0,1298.0,305.0,255.0,79.0,63.0,107.0,124.0,93.0,105.0,56.0,43.0,157.0,143.0,25.0,8.0,41.0,18.0,112.0,102.0,265.0,243.0,-19124668.0,128264668.0,-59410487.0,168550487.0
2019,2019-2020,21,Brandon Clarke,Gonzaga,OKC,"$12,152,560 ","$2,478,840 ","$2,602,920 ","$2,726,880 ",1300.0,1415.0,700.0,610.0,81.0,95.0,345.0,328.0,32.0,60.0,23.0,20.0,64.0,77.0,85.0,78.0,112.0,113.0,296.0,256.0,479.0,495.0,-30579723.0,139719723.0,4569835.0,104570165.0
2019,2019-2020,22,Grant Williams,Tennessee,BOS,"$11,802,681 ","$2,379,840 ","$2,498,760 ","$2,617,800 ",1043.0,1138.0,237.0,294.0,68.0,64.0,178.0,178.0,30.0,32.0,24.0,48.0,96.0,129.0,39.0,30.0,54.0,51.0,87.0,108.0,211.0,247.0,-19124668.0,128264668.0,-59410487.0,168550487.0
2019,2019-2020,23,Darius Bazley,,UTA,"$11,461,629 ","$2,284,800 ","$2,399,160 ","$2,513,040 ",1129.0,1714.0,342.0,754.0,41.0,99.0,246.0,396.0,23.0,29.0,49.0,83.0,141.0,286.0,43.0,125.0,62.0,178.0,125.0,273.0,317.0,690.0,-18072555.0,127212555.0,-29858838.0,138998838.0
2019,2019-2020,24,Ty Jerome,Virginia,PHI,"$11,129,417 ","$2,193,480 ","$2,303,040 ","$2,412,840 ",328.0,788.0,102.0,353.0,44.0,120.0,46.0,91.0,15.0,20.0,14.0,71.0,50.0,168.0,12.0,26.0,16.0,34.0,38.0,128.0,113.0,287.0,-20962816.0,130102816.0,-38647869.0,147787869.0
2019,2019-2020,25,Nassir Little,UNC,POR,"$10,803,948 ","$2,105,520 ","$2,210,640 ","$2,316,240 ",572.0,640.0,172.0,220.0,22.0,23.0,108.0,128.0,13.0,5.0,14.0,28.0,59.0,80.0,28.0,36.0,44.0,45.0,65.0,78.0,151.0,167.0,-28527430.0,137667430.0,-26308164.0,135448164.0
2019,2019-2020,26,Dylan Windler,Belmont,CLE,"$10,449,718 ","$2,035,800 ","$2,137,440 ","$2,239,200 ",513.0,459.0,161.0,110.0,33.0,34.0,107.0,89.0,19.0,14.0,26.0,21.0,77.0,70.0,21.0,15.0,27.0,18.0,57.0,37.0,130.0,98.0,-17387288.0,126527288.0,-20724401.0,133138401.0
2019,2019-2020,27,Mfiondu Kabengele,Florida State,BRK,"$10,151,244 ","$1,977,000 ","$2,075,880 ","$2,174,880 ",64.0,94.0,42.0,27.0,2.0,5.0,11.0,14.0,2.0,2.0,9.0,4.0,20.0,18.0,5.0,5.0,5.0,6.0,14.0,9.0,32.0,32.0,-10007447.0,119147447.0,-21627745.0,130767745.0
2019,2019-2020,28,Jordan Poole,Michigan,GSW,"$10,090,879 ","$1,964,760 ","$2,063,280 ","$2,161,440 ",1274.0,988.0,503.0,612.0,134.0,99.0,118.0,92.0,35.0,26.0,74.0,97.0,265.0,276.0,95.0,105.0,119.0,119.0,167.0,205.0,502.0,474.0,-28863598.0,138003598.0,-66685052.0,175825052.0
2019,2019-2020,29,Keldon Johnson,Kentucky,SAS,"$10,017,385 ","$1,950,600 ","$2,048,040 ","$2,145,720 ",301.0,1968.0,154.0,881.0,15.0,121.0,57.0,412.0,14.0,40.0,13.0,60.0,22.0,181.0,35.0,145.0,44.0,196.0,53.0,338.0,89.0,705.0,-29077953.0,138217953.0,-41010620.0,150150620.0
2019,2019-2020,30,Kevin Porter Jr.,USC,MIL,"$9,944,923 ","$1,936,440 ","$2,033,160 ","$2,130,240 ",1162.0,836.0,498.0,431.0,109.0,164.0,162.0,99.0,46.0,19.0,53.0,50.0,158.0,161.0,73.0,69.0,101.0,94.0,186.0,156.0,421.0,367.0,-21089664.0,130229664.0,-24084345.0,133224345.0
2020,2020-2021,1,Anthony Edwards,Georgia,MIN,"$44,271,137 ","$9,757,440 ","$10,245,480 ","$10,733,400 ",2314.0,2466.0,1392.0,1533.0,211.0,275.0,336.0,343.0,82.0,105.0,171.0,215.0,520.0,602.0,211.0,220.0,272.0,280.0,505.0,549.0,1211.0,1245.0,-50055461.0,159195461.0,-53320220.0,165734220.0
2020,2020-2021,2,James Wiseman,Memphis,GSW,"$39,619,840 ","$8,730,240 ","$9,166,800 ","$9,603,360 ",836.0,262.0,448.0,145.0,26.0,14.0,226.0,73.0,11.0,3.0,12.0,1.0,38.0,2.0,54.0,26.0,86.0,38.0,191.0,59.0,368.0,94.0,-66685052.0,175825052.0,-75665856.0,199320856.0
2020,2020-2021,3,LaMelo Ball,,CHO,"$35,596,275 ","$7,839,960 ","$8,231,760 ","$8,623,920 ",1469.0,2422.0,803.0,1508.0,313.0,571.0,302.0,501.0,81.0,119.0,92.0,220.0,261.0,565.0,125.0,212.0,165.0,243.0,293.0,538.0,672.0,1254.0,2005930.0,107134070.0,-8576744.0,120990744.0
2020,2020-2021,4,Patrick Williams,Florida State,CHI,"$32,101,641 ","$7,068,360 ","$7,422,000 ","$7,775,400 ",1983.0,422.0,655.0,153.0,99.0,15.0,327.0,69.0,64.0,9.0,54.0,15.0,138.0,29.0,91.0,30.0,125.0,41.0,255.0,54.0,528.0,102.0,-18925350.0,128065350.0,-23704673.0,136118673.0
2020,2020-2021,5,Isaac Okoro,Auburn,CLE,"$29,083,315 ","$6,400,920 ","$6,720,720 ","$7,040,880 ",2173.0,1981.0,646.0,588.0,128.0,121.0,206.0,201.0,62.0,56.0,62.0,55.0,214.0,157.0,114.0,119.0,157.0,155.0,235.0,207.0,559.0,431.0,-17387288.0,126527288.0,-20724401.0,133138401.0
2020,2020-2021,6,Onyeka Okongwu,USC,ATL,"$26,422,143 ","$5,813,640 ","$6,104,280 ","$6,395,160 ",601.0,992.0,228.0,392.0,18.0,53.0,163.0,283.0,23.0,31.0,0.0,0.0,3.0,0.0,36.0,80.0,57.0,110.0,96.0,156.0,149.0,226.0,-7555055.0,116695055.0,-20359339.0,132773339.0
2020,2020-2021,7,Killian Hayes,,DET,"$24,131,515 ","$5,307,120 ","$5,572,680 ","$5,837,760 ",670.0,1647.0,176.0,453.0,138.0,277.0,69.0,210.0,27.0,78.0,20.0,44.0,72.0,167.0,14.0,57.0,17.0,74.0,71.0,176.0,201.0,459.0,-5873466.0,115013466.0,-16575131.0,128989131.0
2020,2020-2021,8,Obi Toppin,Dayton,NYK,"$22,118,492 ","$4,862,040 ","$5,105,160 ","$5,348,280 ",683.0,1230.0,253.0,648.0,29.0,77.0,138.0,268.0,17.0,25.0,26.0,52.0,85.0,169.0,19.0,94.0,26.0,124.0,104.0,251.0,209.0,473.0,7170121.0,101969879.0,-5982240.0,118396240.0
2020,2020-2021,9,Deni Avdija,,WAS,"$20,341,348 ","$4,469,160 ","$4,692,840 ","$4,916,160 ",1257.0,1984.0,342.0,685.0,63.0,167.0,262.0,425.0,32.0,59.0,53.0,82.0,168.0,259.0,29.0,103.0,45.0,136.0,130.0,250.0,312.0,579.0,-51632292.0,160772292.0,-43221311.0,155635311.0
2020,2020-2021,10,Jalen Smith,Maryland,PHO,"$19,328,334 ","$4,245,720 ","$4,458,000 ","$4,670,160 ",156.0,382.0,53.0,175.0,4.0,6.0,37.0,139.0,1.0,6.0,4.0,9.0,17.0,39.0,5.0,40.0,7.0,52.0,22.0,63.0,50.0,137.0,-21145572.0,130285572.0,-21328329.0,133742329.0
2020,2020-2021,11,Devin Vassell,Florida State,SAS,"$18,593,499 ","$4,033,440 ","$4,235,160 ","$4,437,000 ",1056.0,1937.0,341.0,872.0,56.0,136.0,174.0,306.0,43.0,76.0,52.0,137.0,150.0,380.0,43.0,83.0,51.0,99.0,123.0,326.0,303.0,764.0,-41010620.0,150150620.0,-14005926.0,126419926.0
2020,2020-2021,12,Tyrese Haliburton,Iowa State,SAC,"$17,878,995 ","$3,831,840 ","$4,023,600 ","$4,215,120 ",1746.0,1757.0,753.0,727.0,309.0,379.0,173.0,199.0,77.0,86.0,121.0,104.0,296.0,252.0,48.0,87.0,56.0,104.0,292.0,268.0,619.0,586.0,2317921.0,106822079.0,-20162503.0,132576503.0
2020,2020-2021,13,Kira Lewis Jr.,Alabama,NOP,"$17,188,836 ","$3,640,200 ","$3,822,240 ","$4,004,280 ",904.0,341.0,343.0,141.0,124.0,49.0,71.0,39.0,38.0,11.0,40.0,13.0,120.0,58.0,43.0,10.0,51.0,12.0,130.0,59.0,337.0,146.0,-23476252.0,132616252.0,-22249536.0,134663536.0
2020,2020-2021,14,Aaron Nesmith,Vanderbilt,BOS,"$16,528,217 ","$3,458,400 ","$3,631,200 ","$3,804,360 ",669.0,574.0,218.0,196.0,23.0,22.0,127.0,89.0,15.0,20.0,40.0,31.0,108.0,115.0,22.0,21.0,28.0,26.0,78.0,72.0,178.0,182.0,-59410487.0,168550487.0,-60406410.0,172820410.0
2020,2020-2021,15,Cole Anthony,UNC,ORL,"$15,887,971 ","$3,285,120 ","$3,449,400 ","$3,613,680 ",1273.0,2059.0,605.0,1062.0,192.0,369.0,221.0,348.0,30.0,46.0,58.0,132.0,172.0,391.0,109.0,216.0,131.0,253.0,219.0,357.0,552.0,912.0,-9758403.0,118898403.0,-14578175.0,126992175.0
2020,2020-2021,16,Isaiah Stewart,Washington,POR,"$15,098,193 ","$3,121,080 ","$3,277,080 ","$3,433,320 ",1455.0,1816.0,537.0,589.0,59.0,82.0,453.0,617.0,39.0,22.0,21.0,15.0,63.0,46.0,64.0,74.0,92.0,103.0,226.0,250.0,409.0,490.0,-26308164.0,135448164.0,-17112823.0,129526823.0
2020,2020-2021,17,Aleksej Pokusevski,,MIN,"$14,349,113 ","$2,964,840 ","$3,113,160 ","$3,261,480 ",1090.0,1233.0,367.0,464.0,97.0,131.0,212.0,318.0,20.0,39.0,58.0,57.0,207.0,197.0,31.0,35.0,42.0,50.0,139.0,186.0,408.0,456.0,-50055461.0,159195461.0,-53320220.0,165734220.0
2020,2020-2021,18,Josh Green,Arizona,DAL,"$13,638,019 ","$2,816,760 ","$2,957,520 ","$3,098,400 ",445.0,1039.0,101.0,319.0,28.0,79.0,78.0,161.0,16.0,45.0,4.0,28.0,25.0,78.0,13.0,31.0,23.0,45.0,42.0,130.0,93.0,256.0,-16675404.0,125815404.0,-34320486.0,146734486.0
2020,2020-2021,19,Saddiq Bey,Villanova,BRK,"$13,030,303 ","$2,689,920 ","$2,824,320 ","$2,959,080 ",1909.0,2704.0,857.0,1321.0,95.0,233.0,318.0,441.0,52.0,73.0,175.0,211.0,460.0,610.0,124.0,210.0,147.0,254.0,279.0,450.0,691.0,1136.0,-21627745.0,130767745.0,-23011801.0,135425801.0
2020,2020-2021,20,Precious Achiuwa,Memphis,MIA,"$12,513,127 ","$2,582,160 ","$2,711,280 ","$2,840,160 ",737.0,1725.0,304.0,664.0,29.0,82.0,208.0,473.0,20.0,37.0,0.0,56.0,1.0,156.0,56.0,78.0,110.0,131.0,124.0,265.0,228.0,603.0,-26432405.0,135572405.0,-26390919.0,138804919.0
2020,2020-2021,21,Tyrese Maxey,Kentucky,PHI,"$12,152,560 ","$2,478,840 ","$2,602,920 ","$2,726,880 ",936.0,2650.0,488.0,1311.0,120.0,321.0,104.0,240.0,26.0,55.0,31.0,132.0,103.0,309.0,61.0,213.0,70.0,246.0,198.0,483.0,429.0,995.0,-38647869.0,147787869.0,-44015129.0,156429129.0
2020,2020-2021,22,Zeke Nnaji,Arizona,DEN,"$11,802,681 ","$2,379,840 ","$2,498,760 ","$2,617,800 ",397.0,698.0,136.0,270.0,10.0,17.0,65.0,147.0,8.0,16.0,24.0,37.0,59.0,80.0,12.0,41.0,15.0,65.0,50.0,96.0,104.0,186.0,-22680534.0,131820534.0,-26549942.0,138963942.0
2020,2020-2021,23,Leandro Bolmaro,,NYK,"$11,461,629 ","$2,284,800 ","$2,399,160 ","$2,513,040 ",241.0,68.0,50.0,6.0,21.0,7.0,43.0,7.0,6.0,3.0,5.0,0.0,18.0,4.0,11.0,0.0,13.0,0.0,17.0,3.0,54.0,20.0,-5982240.0,118396240.0,-26608571.0,150263571.0
2020,2020-2021,24,R.J. Hampton,,MIL,"$11,129,417 ","$2,193,480 ","$2,303,040 ","$2,412,840 ",233.0,655.0,64.0,290.0,14.0,73.0,50.0,129.0,5.0,16.0,5.0,22.0,18.0,69.0,9.0,46.0,12.0,70.0,25.0,111.0,60.0,253.0,-24084345.0,133224345.0,-24084345.0,133224345.0
2020,2020-2021,25,Immanuel Quickley,Kentucky,OKC,"$10,803,948 ","$2,105,520 ","$2,210,640 ","$2,316,240 ",1244.0,1802.0,731.0,882.0,127.0,275.0,137.0,247.0,30.0,54.0,118.0,137.0,303.0,396.0,155.0,177.0,174.0,201.0,229.0,284.0,580.0,724.0,4569835.0,104570165.0,21900767.0,90513233.0
2020,2020-2021,26,Payton Pritchard,Oregon,BOS,"$10,449,718 ","$2,035,800 ","$2,137,440 ","$2,239,200 ",1268.0,1001.0,510.0,442.0,120.0,139.0,158.0,134.0,37.0,25.0,102.0,101.0,248.0,245.0,40.0,21.0,45.0,21.0,184.0,160.0,418.0,373.0,-59410487.0,168550487.0,-60406410.0,172820410.0
2020,2020-2021,27,Udoka Azubuike,Kansas,UTA,"$10,151,244 ","$1,977,000 ","$2,075,880 ","$2,174,880 ",57.0,195.0,16.0,80.0,0.0,0.0,13.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,10.0,11.0,4.0,37.0,9.0,49.0,-29858838.0,138998838.0,-33555091.0,145969091.0
2020,2020-2021,28,Jaden McDaniels,Washington,LAL,"$10,090,879 ","$1,964,760 ","$2,063,280 ","$2,161,440 ",1511.0,1803.0,427.0,647.0,71.0,79.0,232.0,293.0,35.0,52.0,72.0,80.0,198.0,252.0,27.0,57.0,45.0,71.0,164.0,255.0,367.0,554.0,-29404305.0,138544305.0,-48447720.0,160861720.0
2020,2020-2021,29,Malachi Flynn,San Diego State,TOR,"$10,017,385 ","$1,950,600 ","$2,048,040 ","$2,145,720 ",928.0,537.0,353.0,189.0,137.0,70.0,116.0,63.0,38.0,20.0,54.0,30.0,168.0,90.0,45.0,15.0,56.0,24.0,127.0,72.0,340.0,183.0,-34586386.0,143726386.0,-37025621.0,149439621.0
2020,2020-2021,30,Desmond Bane,TCU,BOS,"$9,944,923 ","$1,936,440 ","$2,033,160 ","$2,130,240 ",1519.0,2266.0,625.0,1384.0,118.0,208.0,210.0,334.0,41.0,92.0,117.0,228.0,271.0,523.0,40.0,140.0,49.0,155.0,234.0,508.0,499.0,1101.0,-59410487.0,168550487.0,-60406410.0,172820410.0
2021,2021-2022,1,Cade Cunningham,Oklahoma State,DET,"$45,599,089 ","$10,050,120 ","$10,552,800 ","$11,055,360 ",2088.0,400.0,1114.0,239.0,356.0,72.0,354.0,74.0,78.0,10.0,114.0,17.0,363.0,61.0,142.0,36.0,168.0,43.0,429.0,93.0,1031.0,224.0,-16575131.0,128989131.0,-4018493.0,127673493.0
2021,2021-2022,2,Jalen Green,,HOU,"$40,808,448 ","$8,992,080 ","$9,441,840 ","$9,891,480 ",2138.0,2602.0,1157.0,1683.0,176.0,281.0,226.0,284.0,44.0,59.0,157.0,187.0,458.0,554.0,188.0,364.0,236.0,463.0,406.0,566.0,954.0,1359.0,-19651764.0,132065764.0,-14641534.0,138296534.0
2021,2021-2022,3,Evan Mobley,USC,CLE,"$36,664,177 ","$8,075,160 ","$8,478,720 ","$8,882,640 ",2331.0,2715.0,1034.0,1277.0,174.0,224.0,570.0,711.0,56.0,60.0,23.0,22.0,92.0,102.0,167.0,205.0,252.0,304.0,422.0,525.0,830.0,947.0,-20724401.0,133138401.0,-30906446.0,154561446.0
2021,2021-2022,4,Scottie Barnes,Florida State,TOR,"$33,064,660 ","$7,280,400 ","$7,644,600 ","$8,008,680 ",2617.0,2678.0,1134.0,1179.0,256.0,371.0,557.0,512.0,80.0,83.0,58.0,63.0,193.0,224.0,158.0,190.0,215.0,246.0,459.0,463.0,932.0,1016.0,-37025621.0,149439621.0,-25605166.0,149260166.0
2021,2021-2022,5,Jalen Suggs,Gonzaga,ORL,"$29,955,705 ","$6,592,920 ","$6,922,320 ","$7,252,080 ",1307.0,1246.0,564.0,524.0,209.0,155.0,171.0,161.0,59.0,67.0,42.0,66.0,196.0,202.0,126.0,86.0,163.0,119.0,198.0,186.0,548.0,444.0,-14578175.0,126992175.0,-16146010.0,139801010.0
2021,2021-2022,6,Josh Giddey,,OKC,"$27,214,807 ","$5,988,000 ","$6,287,400 ","$6,587,040 ",1700.0,2367.0,674.0,1260.0,345.0,469.0,421.0,599.0,51.0,57.0,56.0,76.0,213.0,234.0,56.0,106.0,79.0,145.0,281.0,539.0,670.0,1118.0,21900767.0,90513233.0,-31782627.0,155437627.0
2021,2021-2022,7,Jonathan Kuminga,,GSW,"$24,855,347 ","$5,466,360 ","$5,739,840 ","$6,012,840 ",1185.0,1394.0,652.0,666.0,64.0,125.0,234.0,231.0,31.0,41.0,50.0,54.0,149.0,146.0,130.0,90.0,190.0,138.0,236.0,261.0,460.0,497.0,-71610769.0,184024769.0,-75665856.0,199320856.0
2021,2021-2022,8,Franz Wagner,Michigan,ORL,"$22,781,932 ","$5,007,840 ","$5,258,280 ","$5,508,720 ",2429.0,2609.0,1197.0,1485.0,231.0,283.0,356.0,329.0,68.0,77.0,96.0,130.0,271.0,360.0,189.0,271.0,219.0,322.0,456.0,542.0,975.0,1118.0,-14578175.0,126992175.0,-16146010.0,139801010.0
2021,2021-2022,9,Davion Mitchell,Baylor,SAC,"$20,951,517 ","$4,603,200 ","$4,833,600 ","$5,063,640 ",2076.0,1447.0,861.0,450.0,313.0,185.0,166.0,105.0,55.0,44.0,101.0,63.0,320.0,197.0,56.0,25.0,85.0,31.0,352.0,181.0,843.0,399.0,-20162503.0,132576503.0,-31160256.0,154815256.0
2021,2021-2022,10,Ziaire Williams,Stanford,NOP,"$19,907,925 ","$4,373,040 ","$4,591,680 ","$4,810,200 ",1346.0,561.0,501.0,210.0,65.0,35.0,129.0,79.0,35.0,14.0,76.0,25.0,242.0,97.0,43.0,17.0,55.0,22.0,191.0,84.0,424.0,196.0,-22249536.0,134663536.0,-30435191.0,154090191.0
2021,2021-2022,11,James Bouknight,UConn,CHO,"$19,151,216 ","$4,154,400 ","$4,362,240 ","$4,570,080 ",304.0,515.0,142.0,191.0,26.0,41.0,52.0,72.0,7.0,14.0,17.0,33.0,49.0,109.0,27.0,20.0,31.0,30.0,49.0,69.0,141.0,193.0,-8576744.0,120990744.0,-22394640.0,146049640.0
2021,2021-2022,12,Joshua Primo,Alabama,SAS,"$18,415,445 ","$3,946,800 ","$4,144,320 ","$4,341,600 ",965.0,93.0,288.0,28.0,81.0,18.0,113.0,13.0,20.0,1.0,42.0,3.0,137.0,12.0,44.0,7.0,59.0,9.0,101.0,9.0,270.0,26.0,-14005926.0,126419926.0,22005952.0,101649048.0
2021,2021-2022,13,Chris Duarte,Oregon,IND,"$17,704,528 ","$3,749,400 ","$3,936,960 ","$4,124,400 ",1541.0,897.0,720.0,362.0,114.0,64.0,226.0,115.0,56.0,25.0,94.0,55.0,255.0,174.0,90.0,61.0,112.0,72.0,268.0,123.0,621.0,333.0,-23675712.0,136089712.0,1509651.0,122145349.0
